hand_strength,preflop_street,preflop_position,preflop_pot_size,preflop_stack_size,preflop_num_players,flop_street,flop_position,flop_pot_size,flop_stack_size,flop_num_players,turn_street,turn_position,turn_pot_size,turn_stack_size,turn_num_players,river_street,river_position,river_pot_size,river_stack_size,river_num_players,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,action_24,action_25,action_26,action_27,action_28,action_29,action_30,action_31,action_32,action_33,action_34,action_35,action_36,action_37,action_38,action_39
3,0,7,296,1711,5,1,3,619,4548,3,2,0,799,1062,7,3,5,627,3723,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
2,0,5,945,4890,5,1,7,179,1919,6,2,0,945,405,2,3,1,595,2372,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,552,1580,8,1,6,976,2648,4,2,2,913,2867,9,3,8,51,725,7,2,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1
2,0,5,807,3587,5,1,0,657,2288,9,2,3,321,600,4,3,6,152,1568,8,2,0,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1
2,0,7,902,1175,5,1,5,415,1953,9,2,7,418,1103,4,3,5,733,273,2,1,1,0,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,-1
2,0,0,769,1250,9,1,8,399,1182,5,2,1,604,2159,7,3,4,497,2059,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,-1,-1
3,0,6,32,1663,6,1,1,728,4634,9,2,4,100,1464,7,3,1,289,4811,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,433,4390,3,1,3,187,1402,7,2,2,863,3254,6,3,2,297,1524,4,2,2,2,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,2,-1,-1,-1,-1,-1,-1
2,0,6,153,303,7,1,6,647,555,3,2,0,43,1118,5,3,4,991,2091,9,0,1,0,1,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,0,982,4535,7,1,0,839,845,6,2,4,112,544,7,3,3,548,2566,9,6,6,0,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,6,616,1155,6,1,0,320,3923,3,2,6,109,3141,6,3,4,736,3983,9,7,7,2,7,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,-1,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,-1
3,0,1,471,135,6,1,0,940,3247,7,2,7,852,3764,3,3,5,800,3138,8,6,0,2,-1,-1,-1,-1,-1,-1,-1,3,3,1,3,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,3,877,2661,5,1,0,261,2981,8,2,4,583,2439,9,3,7,332,2858,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1
3,0,1,70,2704,7,1,4,562,4550,7,2,5,433,2698,3,3,7,32,4586,9,2,2,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,-1
2,0,6,825,3926,8,1,8,823,3162,9,2,4,250,2474,8,3,8,996,4890,9,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1
3,0,8,193,2664,7,1,0,835,2993,8,2,6,794,3292,3,3,8,916,4523,3,6,2,0,6,-1,-1,-1,-1,-1,-1,3,3,0,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,6,452,4702,2,1,4,706,4011,5,2,0,648,1251,2,3,1,581,3289,2,0,2,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,2,0,1,0,-1,-1,-1,-1,-1,-1,2,0,2,0,-1,-1,-1,-1,-1,-1
3,0,4,519,2678,5,1,1,769,3838,9,2,8,32,4334,6,3,2,211,4798,6,2,0,2,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,2,298,136,6,1,4,230,2641,2,2,1,302,1307,3,3,5,69,1262,4,7,7,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,4,5,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,6,516,2326,2,1,6,493,181,4,2,2,379,1304,8,3,4,226,3337,9,6,6,6,6,-1,-1,-1,-1,-1,-1,1,1,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,-1
3,0,2,662,3136,5,1,0,362,1771,6,2,2,434,4977,9,3,7,440,260,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,5,540,4173,5,1,8,415,899,4,2,6,602,1905,9,3,7,923,2601,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,3,0,-1,-1,-1,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1,3,0,3,-1,-1,-1,-1,-1,-1,-1
1,0,0,861,4262,6,1,0,542,4607,5,2,5,506,4621,8,3,5,474,1379,7,2,7,2,2,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,-1,-1,-1,4,3,4,-1,-1,-1,-1,-1,-1,-1
2,0,1,172,1490,3,1,2,201,1184,2,2,8,400,3386,2,3,7,715,3871,6,1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,5,247,2642,6,1,7,712,4821,7,2,5,184,2353,6,3,6,269,314,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,-1,1,0,1,3,-1,-1,-1,-1,-1,-1
3,0,0,246,4662,3,1,1,62,4343,8,2,8,616,410,6,3,0,689,1449,7,6,2,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,1,707,343,9,1,0,513,2516,2,2,3,53,1084,8,3,2,149,4582,4,1,1,1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,2,0,2,-1,-1,-1,-1,-1,-1
2,0,1,24,3499,4,1,7,76,4449,7,2,1,414,3354,5,3,1,329,3931,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,3,669,3659,9,1,3,19,3177,2,2,5,994,1430,2,3,0,14,1820,9,2,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,1,2,2,2,-1,-1,-1,-1,-1,-1
1,0,0,545,4855,5,1,3,278,2125,3,2,5,458,3155,6,3,3,431,3278,9,7,2,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,3,-1,-1,-1,-1,-1,-1,1,3,4,3,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,1,455,3195,9,1,4,263,2371,9,2,5,949,4427,8,3,2,839,1739,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,2,230,1154,2,1,1,971,1714,6,2,7,869,4415,2,3,0,135,4015,7,2,6,6,6,-1,-1,-1,-1,-1,-1,4,4,1,1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,4,1,-1,-1,-1,-1,-1,-1
2,0,6,35,1210,9,1,6,753,1727,8,2,3,75,3131,2,3,4,698,2100,9,2,0,0,1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,2,-1,-1,-1,-1,-1,-1
3,0,2,307,314,6,1,0,622,1979,7,2,4,924,497,9,3,7,690,2944,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,3,-1,-1,-1,-1,-1,-1
1,0,5,261,2259,5,1,4,339,3180,2,2,4,365,2470,5,3,1,146,1375,7,6,6,6,6,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,1,4,4,-1,-1,-1,-1,-1,-1,-1
2,0,2,737,3822,5,1,7,882,1076,2,2,8,492,2864,2,3,8,765,4524,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,-1,-1,-1,-1,-1,-1,-1
2,0,2,396,4801,2,1,2,489,3025,7,2,1,329,3887,6,3,7,367,3073,6,1,2,2,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,-1,-1,-1,-1,-1,-1,-1
3,0,6,630,811,8,1,8,82,2290,6,2,5,74,3681,7,3,4,191,2107,7,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,-1
3,0,7,381,2274,5,1,1,652,157,9,2,5,967,4518,5,3,1,86,1607,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,185,1488,7,1,4,14,1192,6,2,1,22,4507,4,3,8,961,1638,5,2,2,1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,1,618,4603,2,1,8,497,2923,7,2,3,537,1486,3,3,0,897,4102,8,6,2,6,6,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,0,-1,-1,-1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,-1
3,0,2,263,3453,2,1,8,878,1308,8,2,7,398,1208,7,3,2,280,1311,7,2,2,2,2,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,-1
1,0,4,269,4731,3,1,6,930,3521,7,2,6,1000,3382,9,3,5,191,372,2,7,6,2,7,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,3,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,3,738,177,2,1,2,45,4282,4,2,3,701,3808,5,3,7,930,1163,8,0,0,2,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,-1,-1,-1
2,0,5,981,2448,2,1,8,824,4021,2,2,8,910,3403,9,3,3,763,2819,8,2,0,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,-1,-1,0,1,2,0,-1,-1,-1,-1,-1,-1
3,0,4,304,2440,8,1,4,535,3046,2,2,0,669,3295,7,3,8,102,3817,7,6,2,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,0,-1,-1,-1,-1,-1,-1
0,0,3,45,3076,8,1,4,44,2560,8,2,5,370,3884,3,3,8,481,3269,8,8,9,9,7,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,9,-1,-1,-1,-1,-1,-1,-1,-1,4,9,5,-1,-1,-1,-1,-1,-1,-1
0,0,5,513,4250,2,1,7,704,561,6,2,8,31,2632,2,3,4,376,1760,3,9,7,7,-1,-1,-1,-1,-1,-1,-1,9,5,5,4,-1,-1,-1,-1,-1,-1,9,5,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,5,382,4111,6,1,8,118,1158,8,2,8,188,4618,6,3,1,426,3177,7,8,8,-1,-1,-1,-1,-1,-1,-1,-1,9,4,5,-1,-1,-1,-1,-1,-1,-1,9,9,4,9,-1,-1,-1,-1,-1,-1,9,9,4,-1,-1,-1,-1,-1,-1,-1
3,0,2,167,1877,8,1,5,482,1383,6,2,0,835,2725,7,3,0,210,4618,4,0,0,6,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,-1
1,0,3,956,1860,6,1,7,913,3879,2,2,7,359,904,6,3,4,491,349,3,2,7,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,3,-1,-1,-1,-1,-1,-1
2,0,6,169,2224,5,1,7,832,879,5,2,7,707,2127,7,3,6,27,2277,8,2,0,0,0,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1
2,0,2,82,2261,2,1,1,985,3351,5,2,2,57,1692,4,3,0,565,206,4,2,0,1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,-1,-1,-1,-1,-1,-1,2,2,0,1,-1,-1,-1,-1,-1,-1
2,0,2,104,786,2,1,7,609,3261,4,2,8,531,3115,9,3,0,497,2768,7,0,2,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,-1,-1,-1,-1,-1,-1,-1,2,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,8,191,2853,3,1,4,21,3977,3,2,3,788,3207,7,3,7,293,1559,4,2,0,2,1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,4,796,4827,6,1,2,406,325,4,2,4,887,3824,5,3,3,492,735,9,6,7,7,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,8,620,2256,4,1,6,708,3407,8,2,2,414,2204,8,3,4,171,3498,2,0,2,0,0,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,2,973,3800,5,1,6,94,1838,6,2,0,702,741,6,3,6,872,3382,9,0,2,2,6,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,8,733,3024,9,1,0,624,736,8,2,7,449,2496,2,3,3,270,2181,6,6,0,6,6,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,1,-1,-1,-1,-1,-1,-1
3,0,5,878,197,8,1,5,997,2867,4,2,2,619,3643,2,3,2,636,490,7,6,2,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1,1,3,0,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1
2,0,7,671,1089,4,1,4,663,3261,3,2,7,308,2630,7,3,6,184,2855,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1
2,0,0,206,4895,3,1,5,486,994,6,2,0,271,4919,9,3,8,743,3488,2,2,2,0,0,-1,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,984,4186,8,1,7,555,1240,2,2,3,790,361,8,3,3,910,628,7,1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,6,204,1727,3,1,0,522,3249,8,2,1,422,1918,7,3,0,184,4824,6,7,2,-1,-1,-1,-1,-1,-1,-1,-1,3,4,3,1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,4,4,1,-1,-1,-1,-1,-1,-1,-1
1,0,3,848,559,8,1,0,896,2613,7,2,2,649,4091,2,3,1,347,3299,9,2,2,2,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,3,-1,-1,-1,-1,-1,-1
2,0,3,969,4102,9,1,0,870,3602,2,2,2,270,2333,8,3,2,408,2893,7,0,1,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,1,12,1446,7,1,4,100,4074,6,2,6,697,2257,2,3,7,122,1118,6,0,0,2,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,3,106,3040,8,1,5,253,223,4,2,1,74,2987,8,3,0,821,199,7,1,0,2,1,-1,-1,-1,-1,-1,-1,2,0,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
1,0,4,37,4810,6,1,4,836,2976,3,2,4,230,4526,2,3,1,25,2661,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,4,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,4,-1,-1,-1,-1,-1,-1,-1
2,0,5,595,1579,9,1,1,771,2960,5,2,6,834,3455,2,3,5,596,3461,3,2,1,1,1,-1,-1,-1,-1,-1,-1,2,1,1,0,-1,-1,-1,-1,-1,-1,1,1,0,2,-1,-1,-1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,-1
1,0,1,916,402,5,1,2,694,2046,7,2,1,959,1096,7,3,6,506,3883,7,6,2,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,1,1,-1,-1,-1,-1,-1,-1,1,4,1,-1,-1,-1,-1,-1,-1,-1
2,0,8,84,3674,6,1,3,290,4636,8,2,8,887,3064,7,3,0,155,2074,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,1,-1,-1,-1,-1,-1,-1
1,0,8,913,151,7,1,7,365,4191,7,2,4,989,1482,5,3,1,320,4071,8,2,2,7,6,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1
1,0,6,995,226,7,1,1,499,3551,2,2,6,835,944,5,3,5,450,237,4,7,2,6,-1,-1,-1,-1,-1,-1,-1,3,4,1,-1,-1,-1,-1,-1,-1,-1,4,1,4,4,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,259,1455,9,1,6,194,2869,9,2,6,529,4693,9,3,0,991,1269,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1
0,0,8,424,4698,5,1,7,999,4628,4,2,0,51,4242,2,3,3,326,1444,2,9,9,7,9,-1,-1,-1,-1,-1,-1,5,9,-1,-1,-1,-1,-1,-1,-1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,7,902,3705,7,1,2,888,454,5,2,1,460,3448,8,3,7,582,1215,9,6,7,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,3,768,4128,9,1,4,960,552,7,2,5,299,2360,9,3,6,886,464,6,1,0,2,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1
3,0,4,689,3631,3,1,4,849,2928,9,2,7,763,1201,3,3,7,105,3374,3,2,0,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,-1
1,0,6,939,2459,8,1,1,434,4117,9,2,3,402,672,7,3,6,887,4031,9,7,6,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,4,3,-1,-1,-1,-1,-1,-1
2,0,8,234,3633,6,1,6,37,3457,2,2,5,206,2087,9,3,0,240,1878,3,1,2,2,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1,-1
3,0,1,995,2133,4,1,2,695,4515,8,2,1,897,2386,8,3,7,285,1437,5,0,6,6,-1,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,0,-1,-1,-1,-1,-1,-1
2,0,4,533,2338,5,1,2,580,3864,6,2,2,954,4552,2,3,1,527,476,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,0,-1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,5,892,3820,7,1,6,214,2083,6,2,4,81,4361,3,3,0,513,4604,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,2,137,3226,7,1,2,703,767,2,2,4,288,1583,2,3,2,976,3672,3,2,0,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,-1,-1,-1,-1,-1,-1,-1,2,0,2,-1,-1,-1,-1,-1,-1,-1,0,2,1,0,-1,-1,-1,-1,-1,-1
1,0,0,320,4056,8,1,0,833,2724,6,2,4,580,3858,2,3,5,354,724,2,6,2,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,41,2913,9,1,3,192,2651,6,2,8,258,2728,2,3,2,438,2633,3,0,0,1,2,-1,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,-1,-1,2,2,2,0,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,-1,-1,-1,-1,-1
2,0,3,941,3637,9,1,6,407,2278,3,2,0,188,959,5,3,2,770,902,7,1,2,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,0,2,-1,-1,-1,-1,-1,-1
