hand_strength,preflop_street,preflop_position,preflop_pot_size,preflop_stack_size,preflop_num_players,flop_street,flop_position,flop_pot_size,flop_stack_size,flop_num_players,turn_street,turn_position,turn_pot_size,turn_stack_size,turn_num_players,river_street,river_position,river_pot_size,river_stack_size,river_num_players,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,action_24,action_25,action_26,action_27,action_28,action_29,action_30,action_31,action_32,action_33,action_34,action_35,action_36,action_37,action_38,action_39
1,0,8,580,683,6,1,5,550,738,5,2,0,913,2902,2,3,3,119,2514,6,7,7,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1
3,0,6,304,4047,8,1,2,529,2812,8,2,6,14,2621,8,3,5,47,612,4,0,0,2,-1,-1,-1,-1,-1,-1,-1,1,3,3,1,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,-1,0,0,1,3,-1,-1,-1,-1,-1,-1
3,0,5,760,4464,3,1,3,177,1830,5,2,4,961,2937,8,3,6,366,3722,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1,-1,-1,-1,-1,-1,-1
3,0,4,488,2580,6,1,1,344,4799,3,2,6,79,924,5,3,6,731,3123,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,1,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1
1,0,6,487,4305,7,1,3,908,3488,7,2,1,587,1521,9,3,7,715,4429,3,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,3,1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,3,1,4,1,-1,-1,-1,-1,-1,-1
3,0,0,653,4284,5,1,8,872,3915,8,2,6,368,3110,8,3,0,797,1176,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,3,0,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1
3,0,4,442,2253,3,1,0,243,1738,5,2,2,433,4284,2,3,7,710,3448,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,3,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1
3,0,5,737,1958,4,1,2,331,485,7,2,2,316,2626,5,3,3,50,1128,2,6,6,0,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1
2,0,3,566,4566,3,1,6,514,4651,7,2,6,653,4665,9,3,1,837,1452,4,1,0,2,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,4,869,4423,7,1,4,878,2825,3,2,3,148,2104,4,3,8,945,2212,6,2,6,7,6,-1,-1,-1,-1,-1,-1,4,1,1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,4,3,-1,-1,-1,-1,-1,-1
2,0,4,581,3069,8,1,5,457,3549,7,2,3,318,4924,5,3,2,285,2860,8,2,0,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,-1,-1,-1,-1,-1,-1
1,0,8,961,1166,2,1,0,85,3628,3,2,2,370,1179,2,3,5,905,2696,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,-1
3,0,7,814,4783,7,1,3,729,3163,9,2,2,84,4443,8,3,2,39,2377,6,0,0,6,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,7,478,1107,3,1,7,452,1523,8,2,1,854,975,9,3,0,143,4326,8,2,2,6,7,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1
3,0,1,599,4009,4,1,0,541,3336,8,2,6,124,1309,5,3,8,620,1872,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,3,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,3,3,0,-1,-1,-1,-1,-1,-1,-1
3,0,5,697,237,8,1,4,847,2712,8,2,5,530,3594,8,3,7,691,2705,8,6,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1
1,0,2,877,2952,3,1,8,513,2014,9,2,6,604,1152,7,3,1,629,1313,9,6,7,7,2,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,-1,-1,-1,-1,-1,-1,-1,1,3,3,-1,-1,-1,-1,-1,-1,-1
2,0,8,647,3093,4,1,3,782,4209,5,2,2,638,4073,7,3,6,88,2650,8,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,8,709,2931,3,1,5,969,1111,6,2,2,697,961,5,3,0,621,2566,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1
0,0,8,160,3384,5,1,7,51,4436,2,2,2,232,3122,6,3,5,721,2589,9,8,8,7,7,-1,-1,-1,-1,-1,-1,4,9,9,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,5,-1,-1,-1,-1,-1,-1
2,0,6,95,1914,7,1,3,290,664,9,2,3,136,4365,7,3,3,88,4259,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,2,-1,-1,-1,-1,-1,-1
3,0,1,456,936,7,1,5,659,2530,3,2,3,505,555,4,3,1,165,1102,9,6,0,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,3,-1,-1,-1,-1,-1,-1,1,1,3,3,-1,-1,-1,-1,-1,-1
2,0,8,119,4424,6,1,6,907,565,5,2,5,320,3105,7,3,2,960,2107,3,2,0,1,-1,-1,-1,-1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1
2,0,5,371,308,9,1,0,23,720,2,2,0,915,3362,5,3,1,64,4369,5,1,1,1,1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,6,838,3612,7,1,4,488,4206,7,2,8,674,991,9,3,8,95,4081,7,6,6,6,-1,-1,-1,-1,-1,-1,-1,3,3,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
3,0,0,544,985,8,1,2,969,3014,7,2,1,523,1553,8,3,3,544,4033,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1
1,0,1,924,3884,3,1,5,134,1401,5,2,4,745,3719,9,3,6,164,325,9,2,7,7,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,-1,-1,-1,-1,-1,-1,-1,4,4,1,-1,-1,-1,-1,-1,-1,-1
0,0,5,142,3092,8,1,0,995,2041,9,2,6,140,1751,3,3,3,995,4724,2,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,4,-1,-1,-1,-1,-1,-1,-1,-1,5,4,-1,-1,-1,-1,-1,-1,-1,-1
1,0,8,287,3825,5,1,5,210,4917,8,2,6,737,3825,6,3,3,256,656,6,7,7,6,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,1,1,4,3,-1,-1,-1,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,-1,-1
3,0,4,518,2194,9,1,8,476,3782,4,2,0,790,3845,4,3,3,355,1802,7,2,6,0,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1
3,0,8,389,3346,7,1,5,471,3734,4,2,1,644,2229,7,3,1,846,898,9,0,2,0,-1,-1,-1,-1,-1,-1,-1,1,1,0,3,-1,-1,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,3,1,-1,-1,-1,-1,-1,-1
3,0,1,312,2203,7,1,4,699,3525,8,2,5,961,4118,2,3,3,173,3905,2,2,0,6,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,3,-1,-1,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,-1
2,0,1,355,2406,8,1,7,93,3315,4,2,3,440,3046,5,3,1,98,919,9,2,0,2,1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1
2,0,7,581,3244,6,1,8,778,3781,5,2,7,146,4794,3,3,2,82,2784,9,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,2,-1,-1,-1,-1,-1,-1,2,0,2,-1,-1,-1,-1,-1,-1,-1
1,0,2,723,1318,6,1,8,425,3419,8,2,7,497,3974,5,3,5,129,1704,8,2,7,-1,-1,-1,-1,-1,-1,-1,-1,1,4,4,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,1,137,242,2,1,3,192,4666,6,2,8,935,176,6,3,0,781,2773,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,0,84,523,5,1,7,692,4704,9,2,3,525,2466,9,3,4,692,4218,8,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,-1
2,0,5,302,3443,7,1,8,455,4184,7,2,3,246,4168,8,3,7,882,2306,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,1,-1,-1,-1,-1,-1,-1
2,0,7,190,3062,6,1,7,133,2968,3,2,6,797,1825,2,3,0,803,782,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1,-1
3,0,2,499,2944,5,1,1,238,1381,5,2,8,72,4087,2,3,7,58,1341,7,0,6,6,6,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,-1,-1,-1,-1,-1,-1,-1
2,0,7,690,1911,2,1,6,193,1252,8,2,3,625,526,8,3,8,714,2522,4,0,1,2,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,-1,-1
3,0,3,918,4706,6,1,1,203,133,6,2,1,208,2202,9,3,3,761,4717,9,2,6,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,1,-1,-1,-1,-1,-1,-1
2,0,5,964,3473,8,1,1,575,1477,8,2,3,754,3172,5,3,5,476,3518,8,2,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,1,1,-1,-1,-1,-1,-1,-1,1,2,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,-1,-1,-1,-1,-1,-1
3,0,8,550,1383,2,1,5,658,1706,7,2,5,688,4608,4,3,1,297,157,6,0,0,2,0,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,0,844,2866,8,1,4,793,503,4,2,8,497,440,4,3,1,1000,2423,3,0,2,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,3,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1
2,0,5,800,517,3,1,4,182,4991,7,2,7,108,2309,3,3,4,30,2798,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,-1
2,0,3,320,4610,3,1,8,199,1007,6,2,7,38,1773,4,3,1,403,2462,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1,-1
2,0,7,743,751,6,1,3,725,1030,5,2,6,689,3323,2,3,1,119,868,8,1,2,0,0,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3,0,1,584,3444,8,1,2,733,3745,3,2,3,841,4505,2,3,6,741,1831,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1,0,3,0,3,-1,-1,-1,-1,-1,-1
1,0,0,596,4776,4,1,8,357,4846,7,2,7,456,3438,6,3,0,954,1081,4,7,7,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,-1,-1,-1,-1,-1,-1,-1,1,4,1,-1,-1,-1,-1,-1,-1,-1
1,0,3,381,3644,5,1,0,919,4576,8,2,6,947,3318,4,3,1,427,2993,7,6,6,2,2,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,1,-1,-1,-1,-1,-1,-1,1,1,3,3,-1,-1,-1,-1,-1,-1
3,0,3,852,4708,6,1,4,910,2162,3,2,0,948,3623,7,3,5,820,2754,8,0,2,6,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,3,185,763,3,1,2,842,910,8,2,1,658,863,8,3,8,965,2559,9,1,1,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,-1,-1,-1,-1,-1,-1,-1
0,0,7,522,4924,8,1,1,11,2157,2,2,6,792,940,8,3,0,353,1582,5,8,7,7,-1,-1,-1,-1,-1,-1,-1,9,9,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,4,5,9,-1,-1,-1,-1,-1,-1,-1
2,0,5,785,1391,5,1,7,834,3939,3,2,2,694,3502,3,3,4,118,2833,7,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,-1,0,2,1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1
3,0,3,793,933,6,1,6,804,3912,5,2,2,732,4338,6,3,1,196,372,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,1,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,-1
3,0,1,914,2012,7,1,2,30,3962,8,2,5,692,102,7,3,6,251,511,2,2,6,2,2,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1
3,0,7,184,687,8,1,3,592,3550,6,2,0,947,3570,8,3,4,256,4460,9,6,6,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,3,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1
1,0,7,260,114,9,1,4,111,4571,7,2,1,111,922,8,3,2,138,1417,6,2,7,6,6,-1,-1,-1,-1,-1,-1,4,3,4,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,-1
3,0,8,973,3809,7,1,5,152,2181,9,2,0,105,186,4,3,5,214,998,9,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1,-1,-1,-1,-1,-1,-1,0,3,1,-1,-1,-1,-1,-1,-1,-1,1,3,3,-1,-1,-1,-1,-1,-1,-1
2,0,5,306,792,8,1,2,1000,4518,5,2,4,845,1753,8,3,4,541,1685,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1
1,0,4,736,4256,7,1,0,576,2402,3,2,4,181,604,5,3,5,533,990,5,6,7,2,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,-1
3,0,4,166,2108,5,1,5,179,2066,6,2,6,636,3317,6,3,6,346,1592,7,2,0,6,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,-1
2,0,8,668,868,3,1,6,434,1433,9,2,8,374,1378,6,3,4,421,704,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1
2,0,8,487,4295,2,1,8,32,2391,4,2,4,142,2402,6,3,3,30,4423,7,2,2,2,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,2,0,0,-1,-1,-1,-1,-1,-1
2,0,8,200,1708,2,1,6,823,326,6,2,0,414,3958,7,3,7,140,2320,7,2,1,2,0,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,0,-1,-1,-1,-1,-1,-1,2,1,1,2,-1,-1,-1,-1,-1,-1
2,0,5,807,4282,3,1,8,345,3894,2,2,8,207,2011,6,3,0,991,1277,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,450,4529,9,1,0,673,4550,8,2,7,917,1814,7,3,3,119,3529,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,-1,-1,-1,-1,-1,-1,1,1,1,2,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1
1,0,0,592,313,2,1,0,428,1261,4,2,2,26,239,5,3,4,686,4835,3,2,2,2,7,-1,-1,-1,-1,-1,-1,4,4,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,7,497,3750,2,1,0,873,1943,7,2,0,979,2983,4,3,0,577,1168,6,2,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1
2,0,3,713,128,9,1,1,608,1772,7,2,5,768,2338,4,3,0,226,4157,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,2,564,4620,8,1,7,39,1691,4,2,5,154,4321,8,3,2,915,1109,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,7,759,3520,8,1,5,720,271,3,2,8,35,1858,3,3,1,519,1526,7,6,6,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,0,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,-1,-1,-1,0,3,3,-1,-1,-1,-1,-1,-1,-1
2,0,6,104,2646,2,1,5,685,1772,4,2,6,684,951,2,3,7,464,3325,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1
1,0,2,412,3826,7,1,3,987,4147,4,2,4,590,4105,7,3,5,140,756,6,6,2,7,-1,-1,-1,-1,-1,-1,-1,1,1,4,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,1,3,-1,-1,-1,-1,-1,-1
2,0,5,119,136,7,1,2,603,4432,5,2,7,687,1563,7,3,0,346,4960,3,2,1,2,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,-1
3,0,3,290,732,9,1,6,365,1623,2,2,5,914,2290,5,3,7,708,3008,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,3,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,-1
3,0,1,703,3891,6,1,4,878,429,3,2,7,77,4858,9,3,8,873,4597,3,6,6,6,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1
0,0,1,790,1364,4,1,3,208,1045,5,2,7,16,2343,8,3,3,100,3555,3,9,7,9,8,-1,-1,-1,-1,-1,-1,5,4,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,-1,-1,-1,-1,-1,-1,4,9,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,580,3758,7,1,6,298,2809,2,2,8,376,1719,5,3,6,567,3522,7,1,1,0,1,-1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,-1,-1,-1,-1,-1
3,0,4,56,1409,8,1,7,954,3866,9,2,4,865,2755,5,3,2,487,1436,9,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,1,3,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1,-1,-1,-1
1,0,1,457,3341,4,1,3,561,4945,7,2,2,227,464,2,3,6,815,3911,4,7,2,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,4,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,581,308,2,1,3,282,751,9,2,0,345,4320,4,3,4,28,4464,8,1,2,0,2,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,2,410,3990,9,1,0,909,2345,2,2,5,453,775,3,3,8,665,2753,8,2,2,6,-1,-1,-1,-1,-1,-1,-1,0,3,1,-1,-1,-1,-1,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1,0,1,3,0,-1,-1,-1,-1,-1,-1
3,0,5,58,1946,9,1,4,216,4001,5,2,5,100,1849,9,3,2,741,3874,5,6,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1
3,0,0,114,1768,5,1,8,26,1464,6,2,8,847,1697,3,3,4,210,1954,3,2,6,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,5,180,4327,5,1,2,977,2360,9,2,8,781,4087,7,3,8,91,2512,7,2,6,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,1,-1,-1,-1,-1,-1,-1,1,4,1,-1,-1,-1,-1,-1,-1,-1,1,4,4,-1,-1,-1,-1,-1,-1,-1
2,0,4,506,2498,5,1,3,791,1539,6,2,1,970,3285,3,3,0,977,2890,8,0,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1
